genere_categoria,nome_categoria,nome,prezzo_originale,prezzo_scontato,immagine,link,colore1,colore2,categoria,sottocategoria
donna,sandali e infradito,Sandali con tacco da donna bianco con fibbia,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517691511_2_19f9.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517691511001.html,bianco,,sandali,tacco
donna,sandali e infradito,Sandali con tacco da donna nero con fibbia,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517691500_2_40b6.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517691500001.html,nero,,sandali,tacco
donna,sandali e infradito,Sandali con tacco da donna rosso con fibbia,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517691433_2_071f.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517691433001.html,rosso,,sandali,tacco
donna,sandali e infradito,Sandali con tacco da donna marrone con fibbia,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517691422_2_b6a6.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517691422001.html,marrone,,sandali,tacco
donna,sandali e infradito,Sandali con tacco da donna bianco con fibbia,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517691411_2_c7b1.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517691411001.html,bianco,,sandali,tacco
donna,sandali e infradito,Sandali con tacco da donna marrone con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517690622_2_136a.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517690622001.html,marrone,,sandali,tacco
donna,sandali e infradito,Sandali con tacco da donna bianco con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517690611_2_a404.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517690611001.html,bianco,,sandali,tacco
donna,sandali e infradito,Sandali con tacco da donna nero con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517690600_2_933e.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517690600001.html,nero,,sandali,tacco
donna,sandali e infradito,Sandali con tacco da donna celeste ,69.9,55.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517690433_2_d603.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517690433001.html,celeste,,sandali,tacco
donna,sandali e infradito,Sandali con tacco da donna marrone ,69.9,55.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517690422_2_bd2f.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517690422001.html,marrone,,sandali,tacco
donna,sandali e infradito,Sandali con tacco da donna arancio ,69.9,55.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517690411_2_6594.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517690411001.html,arancio,,sandali,tacco
donna,sandali e infradito,Sandali con tacco da donna nero ,69.9,55.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517690400_2_2881.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517690400001.html,nero,,sandali,tacco
donna,sandali e infradito,Sandali con zeppa da donna marrone e fuxia con fibbia,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517689722_2_bcc9.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517689722001.html,marrone,fuxia,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna bianco e arancio con fibbia,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517689711_2_deee.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517689711001.html,bianco,arancio,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna nero con fibbia,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517689700_2_de59.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517689700001.html,nero,,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna arancio ,79.9,63.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517689633_2_174b.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517689633001.html,arancio,,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna beige ,79.9,63.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517689622_2_ce42.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517689622001.html,beige,,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna bianco ,79.9,63.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517689611_2_a2b3.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517689611001.html,bianco,,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna nero ,79.9,63.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517689600_2_7458.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517689600001.html,nero,,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna marrone e verde con fibbia,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517689522_2_f57e.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517689522001.html,verde,marrone,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna marrone e bianco con fibbia,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517689511_2_165a.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517689511001.html,bianco,marrone,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna marrone e arancio con strap,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517689422_2_9299.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517689422001.html,arancio,marrone,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna bianco con strap,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517689411_2_e9c2.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517689411001.html,bianco,,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna nero con strap,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517689400_2_1148.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517689400001.html,nero,,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna bianco con strap,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517687622_2_03f7.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517687622001.html,bianco,,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna nero con strap,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517687611_2_2a13.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517687611001.html,nero,,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna beige e bianco con strap,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517687600_2_d360.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517687600001.html,beige,bianco,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna marrone con fibbia,84.9,67.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517687533_2_34a8.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517687533001.html,marrone,,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna rosa con fibbia,84.9,67.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517687522_2_06c0.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517687522001.html,rosa,,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna giallo e beige con fibbia,84.9,67.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517687511_2_6bb5.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517687511001.html,beige,giallo,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna bianco e marrone con fibbia,84.9,67.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517687500_2_201a.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517687500001.html,bianco,marrone,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna bianco e rosa con strap,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517687422_2_58d1.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517687422001.html,rosa,bianco,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna nero con strap,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517687411_2_48b4.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517687411001.html,nero,,sandali,zeppa
donna,sandali e infradito,Sandali con zeppa da donna marrone e bianco con strap,89.9,71.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517687400_2_3b04.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517687400001.html,bianco,marrone,sandali,zeppa
donna,sandali e infradito,Sandali da donna beige con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517686711_2_26d2.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517686711001.html,beige,,sandali,
donna,sandali e infradito,Sandali da donna nero con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517686700_2_e4ce.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517686700001.html,nero,,sandali,
donna,sandali e infradito,Sandali da donna rosso con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517686633_2_d125.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517686633001.html,rosso,,sandali,
donna,sandali e infradito,Sandali da donna celeste con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517686622_2_2b19.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517686622001.html,celeste,,sandali,
donna,sandali e infradito,Sandali da donna beige con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517686611_2_d76c.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517686611001.html,beige,,sandali,
donna,sandali e infradito,Sandali da donna verde con strap,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517686533_2_15b2.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517686533001.html,verde,,sandali,
donna,sandali e infradito,Sandali da donna beige con strap,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517686511_2_b5fd.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517686511001.html,beige,,sandali,
donna,sandali e infradito,Sandali da donna nero con strap,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517686500_2_178f.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517686500001.html,nero,,sandali,
donna,sandali e infradito,Sandali da donna arancio ,69.9,55.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517686422_2_3153.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517686422001.html,arancio,,sandali,
donna,sandali e infradito,Sandali da donna beige con,69.9,55.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517686411_2_3075.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517686411001.html,beige,,sandali,
donna,sandali e infradito,Sandali da donna nero ,69.9,55.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517686400_2_d773.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517686400001.html,nero,,sandali,
donna,sandali e infradito,Sandali da donna beige con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517685722_2_01b1.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517685722001.html,beige,,sandali,
donna,sandali e infradito,Sandali da donna rosso con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517685711_2_e145.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517685711001.html,rosso,,sandali,
donna,sandali e infradito,Sandali da donna nero con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517685700_2_ebf3.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517685700001.html,nero,,sandali,
donna,sandali e infradito,Sandali con infradito da donna marrone con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517685633_2_2ca0.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517685633001.html,marrone,,sandali,
donna,sandali e infradito,Sandali con infradito da donna beige con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517685622_2_3a84.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517685622001.html,beige,,sandali,
donna,sandali e infradito,Sandali con infradito da donna rosso con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517685611_2_667d.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517685611001.html,rosso,,sandali,
donna,sandali e infradito,Sandali da donna marrone con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517685522_2_c922.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517685522001.html,marrone,,sandali,
donna,sandali e infradito,Sandali da donna marrone con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517685511_2_2435.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517685511001.html,marrone,,sandali,
donna,sandali e infradito,Sandali da donna nero con fibbia,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517685500_2_3091.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517685500001.html,nero,,sandali,
donna,sandali e infradito,Sandali da donna bianco ,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517685433_2_7758.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517685433001.html,bianco,,sandali,
donna,sandali e infradito,Sandali da donna marrone ,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517685422_2_0109.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517685422001.html,marrone,,sandali,
donna,sandali e infradito,Sandali da donna marrone ,74.9,59.92,https://www.igieco.it/shop/media/catalog/product/2/0/202517685411_2_af34.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517685411001.html,marrone,,sandali,
