genere_categoria,nome_categoria,nome,prezzo_originale,prezzo_scontato,immagine,link
Donna,Sandali,Sandalo donna comodo in camoscio beige n647z,"159,90 €","127,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/N/6/N647Z-252863-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-camoscio-beige-n647z-n647z-252863.html
Donna,Sandali,Sandalo donna comodo in pelle laminato nude n647z,"159,90 €","127,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/N/6/N647Z-252913-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-pelle-laminato-nude-n647z-n647z-252913.html
Donna,Sandali,Sandalo donna in pelle beige r80547z,"139,90 €","97,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80547Z-244140-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-pelle-beige-r80547z-r80547z-244140.html
Donna,Sandali,Sandalo donna in pelle nero r80547z,"139,90 €","97,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80547Z-246678-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-pelle-nero-r80547z-r80547z-246678.html
Donna,Sandali,Sandalo donna in camoscio blu r80555,"119,90 €","83,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80555-244151-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-camoscio-blu-r80555-r80555-244151.html
Donna,Sandali,Sandalo donna in camoscio bianco r80555,"119,90 €","83,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80555-245187-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-camoscio-bianco-r80555-r80555-245187.html
Donna,Sandali,Sandalo donna in tessuto glitter blu oceano k35174w,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/3/K35174Z-243844-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-tessuto-glitter-blu-oceano-k35174w-k35174z-243844.html
Donna,Sandali,Sandalo donna in tessuto glitter argento k35174w,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/3/K35174Z-245416-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-tessuto-glitter-argento-k35174w-k35174z-245416.html
Donna,Sandali,Sandalo donna in tessuto glitter platino k35174w,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/3/K35174Z-245954-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-tessuto-glitter-platino-k35174w-k35174z-245954.html
Donna,Sandali,Sandalo donna in tessuto glitter rosa k35174w,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/3/K35174Z-251619-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-tessuto-glitter-rosa-k35174w-k35174z-251619.html
Donna,Sandali,Sandalo donna comodo in pelle rosa k35181z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/3/K35181Z-251625-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-pelle-rosa-k35181z-k35181z-251625.html
Donna,Sandali,Sandalo donna comodo in pelle blu k35181z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/3/K35181Z-251628-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-pelle-blu-k35181z-k35181z-251628.html
Donna,Sandali,Sandalo donna comodo in tessuto nero k35182z,"129,90 €","103,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/3/K35182Z-251613-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-tessuto-nero-k35182z-k35182z-251613.html
Donna,Sandali,Sandalo donna anatomico in similpelle beige k95208z,"85,00 €","68,00 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/9/K95208Z-253747-0000.jpg,https://www.melluso.com/it/sandalo-donna-anatomico-in-similpelle-beige-k95208z-k95208z-253747.html
Donna,Sandali,Sandalo donna anatomico in similpelle nero k95208z,"85,00 €","68,00 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/9/K95208Z-253749-0000.jpg,https://www.melluso.com/it/sandalo-donna-anatomico-in-similpelle-nero-k95208z-k95208z-253749.html
Donna,Sandali,Sandalo donna anatomico in similpelle nero k95230z,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/9/K95230Z-253751-0000.jpg,https://www.melluso.com/it/sandalo-donna-anatomico-in-similpelle-nero-k95230z-k95230z-253751.html
Donna,Sandali,Sandalo donna anatomico in similpelle beige k95230z,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/9/K95230Z-253752-0000.jpg,https://www.melluso.com/it/sandalo-donna-anatomico-in-similpelle-beige-k95230z-k95230z-253752.html
Donna,Sandali,Sandalo donna anatomico in similpelle notte k95230z,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/9/K95230Z-253760-0000.jpg,https://www.melluso.com/it/sandalo-donna-anatomico-in-similpelle-notte-k95230z-k95230z-253760.html
Donna,Sandali,Sandalo donna comodo elegante in camoscio blu abyss s633z,"149,90 €","119,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/S/6/S633Z-246382-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-elegante-in-camoscio-blu-abyss-s633z-s633z-246382.html
Donna,Sandali,Sandalo donna comodo elegante in camoscio nero s633z,"149,90 €","119,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/S/6/S633Z-246383-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-elegante-in-camoscio-nero-s633z-s633z-246383.html
Donna,Sandali,Sandalo donna comodo elegante in camoscio beige s633z,"149,90 €","119,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/S/6/S633Z-247053-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-elegante-in-camoscio-beige-s633z-s633z-247053.html
Donna,Sandali,Sandalo donna comodo elegante in tessuto nero s634z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/S/6/S634Z-244794-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-elegante-in-tessuto-nero-s634z-s634z-244794.html
Donna,Sandali,Sandalo donna comodo elegante in tessuto argento s634z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/S/6/S634Z-246306-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-elegante-in-tessuto-argento-s634z-s634z-246306.html
Donna,Sandali,Sandalo donna comodo elegante in tessuto blu notte s634z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/S/6/S634Z-246600-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-elegante-in-tessuto-blu-notte-s634z-s634z-246600.html
Donna,Sandali,Sandalo donna comodo elegante in tessuto rosa phard s634z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/S/6/S634Z-253343-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-elegante-in-tessuto-rosa-phard-s634z-s634z-253343.html
Donna,Sandali,Sandalo donna comodo il pelle latte 019147z,"89,90 €","62,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019147Z-244287-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-il-pelle-latte-019147z-019147z-244287.html
Donna,Sandali,Sandalo donna in pelle beige 019185z,"99,90 €","79,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019185Z-244249-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-pelle-beige-019185z-019185z-244249.html
Donna,Sandali,Sandalo donna in pelle nero 019185z,"99,90 €","79,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019185Z-245420-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-pelle-nero-019185z-019185z-245420.html
Donna,Sandali,Sandalo donna in pelle jeans 019185z,"99,90 €","79,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019185Z-246630-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-pelle-jeans-019185z-019185z-246630.html
Donna,Sandali,Sandalo donna in pelle cuoio 055047,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/5/055047-243074-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-pelle-cuoio-055047-055047-243074.html
Donna,Sandali,Sandalo donna in pelle nero 055047,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/5/055047-246625-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-pelle-nero-055047-055047-246625.html
Donna,Sandali,Sandalo donna in pelle bianco j904,"129,90 €","103,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/J/9/J904-244395-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-pelle-bianco-j904-j904-244395.html
Donna,Sandali,Sandalo donna comodo in tessuto platino r80335z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80335Z-244861-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-tessuto-platino-r80335z-r80335z-244861.html
Donna,Sandali,Sandalo donna comodo in tessuto notte r80335z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80335Z-246164-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-tessuto-notte-r80335z-r80335z-246164.html
Donna,Sandali,Sandalo donna comodo in tessuto nero r80335z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80335Z-246273-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-tessuto-nero-r80335z-r80335z-246273.html
Donna,Sandali,Sandalo donna comodo in pelle bronzo r80338z,"129,90 €","103,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80338Z-253397-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-pelle-bronzo-r80338z-r80338z-253397.html
Donna,Sandali,Sandalo donna comodo incrocio in pelle rosa r80424z,"109,90 €","87,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80424Z-253862-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-incrocio-in-pelle-rosa-r80424z-r80424z-253862.html
Donna,Sandali,Sandalo donna in pelle bianco k55427z,"109,90 €","76,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K55427Z-252375-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-pelle-bianco-k55427z-k55427z-252375.html
Donna,Sandali,Sandalo donna in pelle multi beige k56079,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K56079-243135-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-pelle-multi-beige-k56079-k56079-243135.html
Donna,Sandali,Sandalo donna comodo il pelle bianco 019217z,"89,90 €","62,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019217Z-244290-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-il-pelle-bianco-019217z-019217z-244290.html
Donna,Sandali,Sandalo donna comodo il pelle platino 019217z,"89,90 €","62,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019217Z-244292-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-il-pelle-platino-019217z-019217z-244292.html
Donna,Sandali,Sandalo donna comodo il pelle bianco 019227z,"99,90 €","79,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019227Z-244855-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-il-pelle-bianco-019227z-019227z-244855.html
Donna,Sandali,Sandalo donna comodo il pelle blu 019227z,"99,90 €","79,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019227Z-245510-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-il-pelle-blu-019227z-019227z-245510.html
Donna,Sandali,Sandalo donna comodo il pelle bianco 019236,"99,90 €","69,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019236-244296-0000_8.jpg,https://www.melluso.com/it/sandalo-donna-comodo-il-pelle-bianco-019236-019236-244296.html
Donna,Sandali,Sandalo donna comodo il pelle beige latte 019240,"109,90 €","87,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019240-244256-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-il-pelle-beige-latte-019240-019240-244256.html
Donna,Sandali,Sandalo donna comodo il pelle nero 019240,"109,90 €","87,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019240-244357-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-il-pelle-nero-019240-019240-244357.html
Donna,Sandali,Sandalo donna comodo il pelle beige 019243,"99,90 €","79,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019243-244467-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-il-pelle-beige-019243-019243-244467.html
Donna,Sandali,Sandalo donna comodo il pelle blu 019243,"99,90 €","79,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019243-244468-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-il-pelle-blu-019243-019243-244468.html
Donna,Sandali,Sandalo donna comodo il camoscio verde 019227z,"99,90 €","79,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019227Z-244264-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-il-camoscio-verde-019227z-019227z-244264.html
Donna,Sandali,Sandalo donna comodo il pelle cuoio 019147z,"89,90 €","62,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019147Z-244288-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-il-pelle-cuoio-019147z-019147z-244288.html
Donna,Sandali,Sandalo donna comodo il pelle bianco e cuoio 019147z,"89,90 €","62,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019147Z-253536-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-il-pelle-bianco-e-cuoio-019147z-019147z-253536.html
Donna,Sandali,Sandalo donna in pelle platino r80548z,"145,00 €","101,50 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80548Z-253382-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-pelle-platino-r80548z-r80548z-253382.html
Donna,Sandali,Sandalo donna in pelle bianco r80548z,"139,90 €","97,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80548Z-253378-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-pelle-bianco-r80548z-r80548z-253378.html
Donna,Sandali,Sandalo donna comodo incrocio in pelle argento r80424z,"109,90 €","87,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80424Z-253068-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-incrocio-in-pelle-argento-r80424z-r80424z-253068.html
Donna,Sandali,Sandalo donna comodo incrocio in pelle bronzo r80424z,"109,90 €","87,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80424Z-246351-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-incrocio-in-pelle-bronzo-r80424z-r80424z-246351.html
Donna,Sandali,Sandalo donna comodo incrocio in pelle latte r80424z,"109,90 €","87,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80424Z-244115-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-incrocio-in-pelle-latte-r80424z-r80424z-244115.html
Donna,Sandali,Sandalo donna comodo in pelle bianco r80421z,"109,90 €","87,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80421Z-253381-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-pelle-bianco-r80421z-r80421z-253381.html
Donna,Sandali,Sandalo donna comodo in pelle platino r80421z,"109,90 €","87,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80421Z-253380-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-pelle-platino-r80421z-r80421z-253380.html
Donna,Sandali,Sandalo donna comodo in pelle rosa r80421z,"109,90 €","87,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80421Z-253379-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-pelle-rosa-r80421z-r80421z-253379.html
Donna,Sandali,Sandalo donna comodo in pelle argento r80421z,"109,90 €","87,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80421Z-253069-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-pelle-argento-r80421z-r80421z-253069.html
Donna,Sandali,Sandalo donna comodo incrocio in pelle beige biscotto r80420z,"109,90 €","87,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80420Z-253387-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-incrocio-in-pelle-beige-biscotto-r80420z-r80420z-253387.html
Donna,Sandali,Sandalo donna comodo incrocio in pelle biancor80420z,"109,90 €","87,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80420Z-244847-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-incrocio-in-pelle-biancor80420z-r80420z-244847.html
